code,name_x,market,category,is225,Ncate,cate_name2,status,単位,day,memo,action,buy_price,sell_price,収益,収益率,name_x,sales_up[%],eiri_up[%],keiri_up[%],eiri/sales,,sales_2019,sales_2020,eiri_2019,eiri_2020,keiri_2019,keiri_2020,pure_2017,pure_2018,pure_2019,pure_2020,eps_2017,eps_2018,eps_2019,eps_2020,roe_2017,roe_2018,roe_2019,roe_2020,roa_2017,roa_2018,roa_2019,roa_2020
3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,T1,金属製品,0.0,25,metal,A,,7/4,テストウエハ/半導体/キオクシアsony案件/中国での生産でコストu5/ラサ,,¥3000,,,,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,0.0,0.0,0.0,19.3,,24501516000.0,24501516000.0,4717268000.0,4717268000.0,5416503000.0,5416503000.0,2113030000.0,3620811000.0,3035949000.0,3035949000.0,190.59,294.8,236.98,236.98,38.28,19.94,14.61,14.61,17.28,9.9,6.24,6.24
3328,ＢＥＥＮＯＳ(株),T1,小売業,0.0,13,small_sell,A,,,越境EC/u.1.5/メルカリ経由海外販売/ブランド品,,,,,,ＢＥＥＮＯＳ(株),0.0,0.0,0.0,6.8,,25276757000.0,25276757000.0,1707633000.0,1707633000.0,1713827000.0,1713827000.0,1011418000.0,922927000.0,1077042000.0,1077042000.0,82.44,75.57,89.58,89.58,12.89,11.23,12.65,12.65,6.86,5.88,5.73,5.73
3154,メディアスホールディングス(株),T1,卸売業,0.0,12,oroshi,A,,,画像診断/医療機器おろし,,,,,,メディアスホールディングス(株),0.0,0.0,0.0,0.4,,197691482000.0,197691482000.0,875317000.0,875317000.0,1435445000.0,1435445000.0,863221000.0,741715000.0,-70096000.0,-70096000.0,44.38,38.13,-3.22,-3.22,8.81,6.98,,,1.82,1.38,,
3054,(株)ハイパー,T1,卸売業,0.0,12,oroshi,A,,,パソコン販売,,,,,,(株)ハイパー,0.0,0.0,0.0,2.2,,25139298000.0,25139298000.0,544873000.0,544873000.0,543286000.0,543286000.0,203135000.0,183874000.0,334214000.0,334214000.0,24.07,21.62,38.72,38.72,8.28,7.16,11.67,11.67,3.13,2.93,5.03,5.03
2927,(株)ＡＦＣ−ＨＤアムスライフサイエンス,JQS,食料品,0.0,33,food,A,,,サプリ/健康食品OEMメーカ/SNS広告/ドリンク剤,,,,,,(株)ＡＦＣ−ＨＤアムスライフサイエンス,0.0,0.0,0.0,6.0,,16252889000.0,16252889000.0,981271000.0,981271000.0,1014876000.0,1014876000.0,465893000.0,736680000.0,783292000.0,783292000.0,38.48,58.28,55.7,55.7,6.08,7.63,7.75,7.75,2.78,4.09,4.27,4.27
2917,(株)大森屋,JQS,食料品,0.0,33,food,A,,,加工ノリ専業・SNS利用/ロゴ一新,,,,,,(株)大森屋,0.0,0.0,0.0,2.0,,18470896000.0,18470896000.0,361321000.0,361321000.0,370948000.0,370948000.0,90316000.0,632029000.0,232213000.0,232213000.0,17.81,124.61,45.79,45.79,0.93,6.16,2.25,2.25,0.72,4.38,1.8,1.8
2796,ファーマライズホールディングス(株),T1,小売業,0.0,13,small_sell,A,,,在宅オンライン服薬指導/ファミマ提携/地域医療,,,,,,ファーマライズホールディングス(株),0.0,0.0,0.0,1.2,,51728000000.0,51728000000.0,640000000.0,640000000.0,590000000.0,590000000.0,7000000.0,-28000000.0,23000000.0,23000000.0,0.78,-3.1,2.51,2.51,0.13,,0.43,0.43,0.03,,0.09,0.09
2795,日本プリメックス(株),JQS,卸売業,0.0,12,oroshi,A,,,ミニプリンタ/POS/医療向け/富士通/アマノ案件,,,,,,日本プリメックス(株),11.9,7.0,-14.0,8.6,,5932876000.0,6638000000.0,531823000.0,569000000.0,666246000.0,573000000.0,318169000.0,322586000.0,462901000.0,373000000.0,60.46,61.3,87.96,70.87,6.01,5.89,7.99,6.3,4.46,4.19,5.71,4.6
2734,(株)サーラコーポレーション,T1,小売業,0.0,13,small_sell,A,,,u1.8/都市ガス/原料安でメリット/pbr.59/多角化？,,,,,,(株)サーラコーポレーション,0.0,0.0,0.0,2.6,,213810000000.0,213810000000.0,5463000000.0,5463000000.0,7715000000.0,7715000000.0,2772000000.0,3653000000.0,4815000000.0,4815000000.0,51.65,59.59,77.84,77.84,5.32,6.74,8.23,8.23,1.62,2.04,2.47,2.47
2533,オエノンホールディングス(株),T1,食料品,0.0,33,food,A,,6/29,UU微＋/消毒液メーカ向けアルコール/海外競争-/FC＋,,¥432,,,,オエノンホールディングス(株),0.0,0.0,0.0,2.3,,75444000000.0,75444000000.0,1752000000.0,1752000000.0,1745000000.0,1745000000.0,1263000000.0,469000000.0,1104000000.0,1104000000.0,20.81,7.76,18.27,18.27,6.58,2.46,5.58,5.58,2.32,0.88,2.1,2.1
2531,宝ホールディングス(株),T1,食料品,1.0,33,food,A,,,バイオ順調/海外販売よし/円安増益,,,,,,宝ホールディングス(株),1.4,-11.1,-11.4,5.6,,277443000000.0,281191000000.0,17804000000.0,15836000000.0,18359000000.0,16269000000.0,8480000000.0,11029000000.0,10411000000.0,8980000000.0,42.14,54.97,52.15,45.11,6.28,7.6,7.03,6.08,3.09,3.88,3.63,3.16
2427,(株)アウトソーシング,T1,サービス業,0.0,5,service,A,,,トヨタ案件/人材/u6_4y/海外,,,,,,(株)アウトソーシング,0.0,0.0,,4.3,,361249000000.0,361249000000.0,15501000000.0,15501000000.0,,,6180000000.0,7696000000.0,8336000000.0,8336000000.0,62.54,71.42,66.35,66.35,24.76,13.94,13.71,13.71,4.96,4.15,3.49,3.49
2372,(株)アイロムグループ,T1,サービス業,0.0,5,service,A,,,医療治験/CRO/SMO特化/上海で新薬,,,,,,(株)アイロムグループ,0.1,-1.0,-3.1,11.4,,10578000000.0,10593000000.0,1219000000.0,1207000000.0,1186000000.0,1149000000.0,204000000.0,1558000000.0,912000000.0,1236000000.0,18.75,135.32,78.24,105.8,4.72,27.44,15.17,17.34,2.39,13.83,6.75,8.18
2332,(株)クエスト,JQS,情報・通信,0.0,15,infomation,A,,,キオクシア案件/高配当/メカトロニクス向けERP/好調,,¥1337,,,,(株)クエスト,8.0,19.8,19.4,7.1,,9551514000.0,10314000000.0,614371000.0,736000000.0,643084000.0,768000000.0,280553000.0,76550000.0,448449000.0,342000000.0,54.28,14.81,86.77,66.09,6.84,1.88,10.22,7.55,5.18,1.4,7.19,5.41
2176,(株)イナリサーチ,JQS,サービス業,0.0,5,service,A,,6/29,uu/医薬品非臨床/コロナワクチンFC＋/CRO好調,,¥714,,,,(株)イナリサーチ,10.7,-34.7,-50.4,2.1,,2585048000.0,2862000000.0,93442000.0,61000000.0,60510000.0,30000000.0,31892000.0,141806000.0,56697000.0,36000000.0,10.63,47.29,18.91,12.0,5.69,19.99,7.44,4.51,1.1,4.12,1.75,1.04
2154,(株)ビーネックスグループ,T1,サービス業,0.0,5,service,A,,,イギリス派遣/空飛ぶバイク/大担投資/u4_3y,,,,,,(株)ビーネックスグループ,0.0,0.0,0.0,7.0,,81596000000.0,81596000000.0,5719000000.0,5719000000.0,5606000000.0,5606000000.0,1923956000.0,2569000000.0,3706000000.0,3706000000.0,49.58,64.31,87.46,87.46,29.17,18.92,24.0,24.0,11.45,9.13,11.88,11.88
2150,(株)ケアネット,MO,サービス業,0.0,5,service,A,,6/29,uu/医師向けサイト/web講演/医師会員数アップ連日高騰,,¥1232,,,,(株)ケアネット,0.0,0.0,0.0,18.5,,3268443000.0,3268443000.0,605801000.0,605801000.0,593326000.0,593326000.0,464428000.0,263461000.0,448007000.0,448007000.0,42.96,24.48,42.33,42.33,24.39,11.73,20.83,20.83,16.72,8.72,14.55,14.55
2139,(株)中広,T1,サービス業,0.0,5,service,A,,,岐阜広告代理・ローカルの魅力/マイナスが広告企業減/顧客は岐阜県公共,,,,,,(株)中広,-2.8,-180.0,-129.7,-0.8,,7133334000.0,6936000000.0,67500000.0,-54000000.0,73981000.0,-22000000.0,349784000.0,148882000.0,265554000.0,-19000000.0,51.44,21.89,39.05,-2.79,18.56,7.61,11.9,,9.36,3.7,6.48,
2120,(株)ＬＩＦＵＬＬ,T1,サービス業,0.0,5,service,A,,,HOMES運営/u3_3y/MA/個人強化/業績悪化/広告マイナス/スタッフコメントなど小回りよし,,¥427,,,,(株)ＬＩＦＵＬＬ,0.0,0.0,,10.5,,39297010000.0,39297010000.0,4110917000.0,4110917000.0,,,489042000.0,2859671000.0,2359603000.0,2409047000.0,4.12,24.09,18.15,18.53,2.54,13.07,7.25,7.4,1.85,9.8,5.41,5.52
1951,(株)協和エクシオ,T1,建設業,0.0,14,kensetsu,A,,,ネットワーク工事/５G案件/u2_4y/,,¥2445,,,,(株)協和エクシオ,23.8,-1.9,-8.3,5.9,,423727000000.0,524574000000.0,31716000000.0,31100000000.0,33431000000.0,30669000000.0,13789000000.0,17993000000.0,40219000000.0,15603000000.0,145.24,189.42,390.24,139.75,8.74,10.25,15.24,5.86,5.66,6.89,9.66,3.51
1789,(株)ＥＴＳホールディングス,JQS,建設業,0.0,14,kensetsu,A,,,送電線/内戦/東電・東北電力/工場向けwifi/中間でも増益/夏でも同様評価/wifi工事順調,,¥695,,,,(株)ＥＴＳホールディングス,0.0,0.0,0.0,2.9,,5518606000.0,5518606000.0,160522000.0,160522000.0,160850000.0,160850000.0,203106000.0,105080000.0,108618000.0,108618000.0,31.89,16.5,17.05,17.05,9.79,4.89,4.88,4.88,5.57,2.56,2.7,2.7
7587,(株)ＰＡＬＴＥＫ,T2,卸売業,0.0,12,oroshi,AA,,7/9,br.54/半導体商社/海外26/技術サポートで,,,,,,(株)ＰＡＬＴＥＫ,0.0,0.0,0.0,1.3,,30401996000.0,30401996000.0,384208000.0,384208000.0,254584000.0,254584000.0,703029000.0,185850000.0,98970000.0,98970000.0,64.18,16.97,9.03,9.03,7.4,1.95,1.04,1.04,4.09,1.34,0.62,0.62
7551,(株)ウェッズ,JQS,輸送用機器,0.0,24,transport_pro,AA,,,ブリジストン関連,,,,,,(株)ウェッズ,-7.5,-22.9,-24.1,4.4,,32533078000.0,30108000000.0,1699525000.0,1311000000.0,1866589000.0,1417000000.0,1079005000.0,1376816000.0,335552000.0,843000000.0,67.08,85.85,20.92,52.56,9.44,11.45,2.73,6.66,6.53,6.97,1.75,4.08
6925,ウシオ電機(株),T1,電気機器,0.0,31,electorical_pro,AA,,,EUV向け露光装置/切り替え,,¥1375,,,,ウシオ電機(株),-3.7,-21.8,-23.6,4.2,,165138000000.0,159009000000.0,8517000000.0,6659000000.0,11439000000.0,8738000000.0,7042000000.0,11001000000.0,11326000000.0,8967000000.0,55.05,86.1,88.85,73.24,3.31,5.11,5.31,4.47,2.28,3.6,3.69,3.26
6862,ミナトホールディングス(株),JQS,電気機器,0.0,31,electorical_pro,AA,,,u1.5/r0.9/メモリ数量増加/産業用メモリ/モジュール価格低下/利益率工場,,¥360,,,,ミナトホールディングス(株),-23.8,28.5,55.7,2.5,,15850328000.0,12077000000.0,237290000.0,305000000.0,193342000.0,301000000.0,11252000.0,151576000.0,105855000.0,279000000.0,1.54,20.66,14.22,37.55,0.52,6.43,4.29,9.59,0.17,1.66,1.08,3.29
6709,明星電気(株),T2,電気機器,0.0,31,electorical_pro,AA,,7/4,u.12/ri1.5/防災聞き/公共案件/IHI/JAXA着実,,¥770,,,,明星電気(株),21.8,95.9,99.5,7.0,,6653170000.0,8105000000.0,291464000.0,571000000.0,286206000.0,571000000.0,-394269000.0,9667000.0,256690000.0,381000000.0,-29.7,0.73,19.34,28.71,,0.18,4.57,6.54,,0.09,2.48,3.44
6627,(株)テラプローブ,MO,電気機器,0.0,31,electorical_pro,AA,,7/4,メモリ/システムSLIテスト/ルネサス向け/br.3,,¥767,,,,(株)テラプローブ,0.0,0.0,0.0,-0.7,,16908448000.0,16908448000.0,-110708000.0,-110708000.0,-393362000.0,-393362000.0,334662000.0,1038594000.0,-243432000.0,-243432000.0,36.05,111.89,-26.66,-26.66,1.49,4.47,,,0.62,1.65,,
6572,ＲＰＡホールディングス(株),T1,サービス業,0.0,5,service,AA,,7/4,RPAソフト/u5/ビズロボ中小浸透,,¥979,,,,ＲＰＡホールディングス(株),23.0,-50.7,-57.9,4.7,,8185555000.0,10070530000.0,954804000.0,471095000.0,908111000.0,382083000.0,155945000.0,293195000.0,559106000.0,17363000.0,3.33,6.07,10.72,0.31,39.29,17.34,9.95,0.13,13.09,9.29,5.8,0.1
6467,(株)ニチダイ,JQS,機械,0.0,16,machine,AA,,,車メイン/減少/電池パックの新技術/事業化へ/br0.54,,¥594,,,,(株)ニチダイ,-15.2,-48.7,-47.6,4.8,,17416000000.0,14774000000.0,1387000000.0,712000000.0,1417000000.0,743000000.0,424667000.0,522355000.0,968000000.0,477000000.0,46.92,57.71,106.95,52.7,4.41,5.13,8.87,4.2,2.66,3.23,5.63,2.91
6266,タツモ(株),T1,機械,0.0,16,machine,AA,,,アメリカ/中国/海外51/5g。車載パワー半導体,,¥1183,,,,タツモ(株),0.0,0.0,0.0,5.2,,18223054000.0,18223054000.0,951863000.0,951863000.0,911896000.0,911896000.0,1577000000.0,1479000000.0,726246000.0,726246000.0,137.8,123.69,54.11,54.11,25.04,15.36,7.14,7.14,8.39,6.19,2.82,2.82
6264,(株)マルマエ,T1,機械,0.0,16,machine,AA,,7/4,精密部品加工/大型FPD/増設/電子ビーム/u1.5,,¥782,,,,(株)マルマエ,0.0,0.0,0.0,12.3,,4019454000.0,4019454000.0,495592000.0,495592000.0,477043000.0,477043000.0,538716000.0,866082000.0,436559000.0,436559000.0,50.74,72.01,33.45,33.45,17.17,16.87,8.22,8.22,9.94,10.71,5.24,5.24
6254,野村マイクロ・サイエンス(株),T2,機械,0.0,16,machine,AA,,,超純水装置/韓国サムスン向け/半導体微細化,,¥1053,,,,野村マイクロ・サイエンス(株),-16.2,52.2,44.2,8.8,,25131850000.0,21049000000.0,1213000000.0,1846000000.0,1235384000.0,1781000000.0,691100000.0,1004327000.0,1030095000.0,1273000000.0,77.73,111.08,113.04,139.04,8.97,11.45,10.16,12.34,4.16,4.55,5.41,6.49
6199,(株)セラク,T1,サービス業,0.0,5,service,AA,,7/18,u2/ITインフラ事業/業績好調1200円代/全事業が業績が100%増加/当初計画上回り、株価1100から1300へ大幅反発,,¥1300,¥1120,,,(株)セラク,0.0,0.0,0.0,6.4,,11410214000.0,11410214000.0,727592000.0,727592000.0,737275000.0,737275000.0,360021000.0,311615000.0,440945000.0,440945000.0,26.47,22.67,32.03,32.03,16.92,12.94,15.69,15.69,10.55,7.43,8.21,8.21
6190,(株)フェニックスバイオ,MO,サービス業,0.0,5,service,AA,,7/4,PXBマウス/カナダ子会社202004稼働/北米連携強化/増収ややわし,,,,,,(株)フェニックスバイオ,6.6,-53.2,-55.3,-11.1,,1228363000.0,1310000000.0,-311934000.0,-146000000.0,-279684000.0,-125000000.0,128325000.0,-270791000.0,-297499000.0,-415000000.0,44.43,-93.36,-101.96,-141.6,6.1,,,,5.38,,,
6158,(株)和井田製作所,JQS,機械,0.0,16,machine,AA,,,工作機械/スマホ用レンズかな型/u1.8/,,,,,,(株)和井田製作所,-10.3,-12.3,-11.7,22.0,,8761462000.0,7858000000.0,1973597000.0,1730000000.0,1981954000.0,1751000000.0,189806000.0,592068000.0,1451309000.0,1156000000.0,29.52,92.1,225.76,179.82,3.38,9.74,19.96,14.32,2.28,6.45,14.05,10.96
6101,(株)ツガミ,T1,機械,0.0,16,machine,AA,,,小型自動旋盤top/中国/海外81,,,,,,(株)ツガミ,-28.0,-55.5,-100.0,9.2,,68486000000.0,49310000000.0,10215000000.0,4549000000.0,10154000000.0,,2630000000.0,3942000000.0,6192000000.0,2001000000.0,41.89,70.6,117.96,38.58,7.5,10.93,17.26,6.16,4.86,5.9,8.88,3.23
6099,(株)エラン,T1,サービス業,0.0,5,service,AA,,,病院向け/医療汎用品レンタル/u3/白衣製造/拡張,,,,,,(株)エラン,0.0,0.0,0.0,6.9,,21518000000.0,21518000000.0,1492000000.0,1492000000.0,1501000000.0,1501000000.0,657726000.0,865411000.0,989000000.0,989000000.0,22.11,28.78,32.64,32.64,18.81,20.39,19.7,19.7,10.08,11.06,10.71,10.71
5704,(株)ＪＭＣ,MO,非鉄金属,0.0,32,no_Fe,AA,,,３Dプリンタ試作政策/北米/心臓カテーテル/u2,,,,,,(株)ＪＭＣ,0.0,0.0,0.0,9.4,,2809054000.0,2809054000.0,265016000.0,265016000.0,264087000.0,264087000.0,15906000.0,214661000.0,164396000.0,164396000.0,3.06,41.15,31.22,31.22,0.87,10.4,7.29,7.29,0.65,6.48,4.46,4.46
5384,(株)フジミインコーポレーテッド,T1,ガラス・土石製品,0.0,3,galass,AA,,7/4,ueha用の研磨/CMP/新技術/３次元,,,,,,(株)フジミインコーポレーテッド,2.7,13.1,9.6,15.6,,37394000000.0,38408000000.0,5310000000.0,6007000000.0,5637000000.0,6177000000.0,3350000000.0,3011000000.0,4265000000.0,4270000000.0,135.76,122.16,173.04,172.98,7.26,6.29,8.49,8.2,6.24,5.43,7.37,7.18
5187,クリエートメディック(株),T1,精密機器,0.0,21,seimitsu_machine,AA,,,使い捨て医療器具/海外/oem/在宅医療/率10,,,,,,クリエートメディック(株),0.0,0.0,0.0,10.0,,10843961000.0,10843961000.0,1083427000.0,1083427000.0,1065827000.0,1065827000.0,467961000.0,672536000.0,725054000.0,725054000.0,50.23,72.2,77.83,77.83,3.64,5.22,5.5,5.5,2.71,3.9,4.23,4.23
5162,(株)朝日ラバー,JQS,ゴム製品,0.0,4,gomu,AA,,,医療用ゴム/増産予定/海外事業/1mスパイク,,,,,,(株)朝日ラバー,-2.8,-32.9,-32.0,4.3,,7706452000.0,7489000000.0,483993000.0,325000000.0,508602000.0,346000000.0,341330000.0,459445000.0,352401000.0,126000000.0,76.09,101.98,77.97,27.75,8.82,10.62,7.88,2.83,3.44,4.37,3.37,1.21
4980,デクセリアルズ(株),T1,化学,0.0,10,chemical,AA,,,再上場/5Gスマホ採用,,,,,,デクセリアルズ(株),-4.7,24.0,12.6,8.0,,60580000000.0,57710000000.0,3724000000.0,4617000000.0,3903000000.0,4393000000.0,949000000.0,3426000000.0,2284000000.0,2734000000.0,15.84,56.91,37.73,45.04,1.87,6.86,4.66,5.52,0.97,3.61,2.61,3.17
4978,(株)リプロセル,JQG,化学,0.0,10,chemical,AA,,,治験計画/ipsベンチャー/,,,,,,(株)リプロセル,0.0,0.0,0.0,-71.8,,1088527000.0,1088527000.0,-781118000.0,-781118000.0,-627091000.0,-627091000.0,-911664000.0,-2172046000.0,-601424000.0,-601424000.0,-15.68,-34.28,-8.79,-8.79,,,,,,,,
4902,コニカミノルタ(株),T1,電気機器,1.0,31,electorical_pro,AA,,,pbr0.5/劣化検知/マイナスで株価割安か？,,,,,,コニカミノルタ(株),-6.0,-86.9,,0.8,,1059120000000.0,996101000000.0,62444000000.0,8211000000.0,,,31542000000.0,32248000000.0,41705000000.0,-3073000000.0,63.65,65.17,84.33,-6.21,6.02,6.15,7.51,,3.14,2.68,3.42,
4845,(株)スカラ,T1,情報・通信,0.0,15,infomation,AA,,,u10/自動車保険料計算東京海上/Ai与信/ミャンマー人材,,,,,,(株)スカラ,0.0,0.0,,12.6,,17112193000.0,17112193000.0,2153470000.0,2153470000.0,,,2987773000.0,707000000.0,946164000.0,946164000.0,177.52,41.87,55.87,55.87,49.92,10.96,13.5,13.5,20.0,4.36,5.06,5.06
4571,ナノキャリア(株),MO,医薬品,0.0,11,medicine,AA,,,がんベンチャー/独自見せる技術/,,,,,,ナノキャリア(株),11.1,-38.7,-35.5,-200.2,,496732000.0,552000000.0,-1802313000.0,-1105000000.0,-1774496000.0,-1144000000.0,-2676049000.0,-5416808000.0,-1808510000.0,-2009000000.0,-62.07,-125.39,-39.14,-32.67,,,,,,,,
4344,ソースネクスト(株),T1,情報・通信,0.0,15,infomation,AA,,,自動翻訳ポケトーク,,,,,,ソースネクスト(株),17.5,-44.8,-40.7,2.7,,14710520000.0,17282000000.0,859000000.0,474000000.0,905628000.0,537000000.0,1070828000.0,1261000000.0,615880000.0,224000000.0,8.58,10.18,4.64,1.64,20.01,19.59,5.21,1.87,10.85,12.3,3.54,1.32
4220,リケンテクノス(株),T1,化学,0.0,10,chemical,AA,,,塩化ビコンパウンド首位,,,,,,リケンテクノス(株),1.0,-3.1,-3.4,5.6,,97813960000.0,98808000000.0,5761796000.0,5581000000.0,5869515000.0,5670000000.0,2716765000.0,2538121000.0,3060922000.0,3064000000.0,45.85,41.64,47.43,48.1,6.47,5.38,6.25,6.16,3.08,2.76,3.21,3.34
3905,データセクション(株),MO,情報・通信,0.0,15,infomation,AA,,,SNS分析/コンサルティング/AI医療の導入,,,,,,データセクション(株),7.3,-86.1,-94.8,1.2,,1088031000.0,1168000000.0,100911000.0,14000000.0,95407000.0,5000000.0,36365000.0,16048000.0,37970000.0,-17000000.0,3.48,1.41,3.22,-1.37,3.46,0.89,2.03,,3.09,0.78,1.39,
3902,メディカル・データ・ビジョン(株),T1,情報・通信,0.0,15,infomation,AA,,7/4,リアルタイム診療/データネットワーク化医療テック,,¥1145,,,,メディカル・データ・ビジョン(株),0.0,0.0,0.0,20.1,,4026576000.0,4026576000.0,809608000.0,809608000.0,804606000.0,804606000.0,354599000.0,69470000.0,554315000.0,554315000.0,8.86,1.74,13.85,13.85,11.21,2.12,13.89,13.89,9.45,1.8,11.2,11.2
3804,(株)システム　ディ,JQS,情報・通信,0.0,15,infomation,AA,,,公共/企業案件/学校向け/特定向けソフト/増益/u1.5/999団体/,,¥1300,,,,(株)システム　ディ,0.0,0.0,0.0,15.0,,3566642000.0,3566642000.0,535845000.0,535845000.0,538214000.0,538214000.0,238489000.0,258635000.0,382994000.0,382994000.0,36.73,39.83,58.99,58.99,12.05,11.75,15.08,15.08,6.52,6.68,9.29,9.29
3671,ソフトマックス(株),MO,情報・通信,0.0,15,infomation,AA,,7/4,電子カルテ/ｗｅｂ型/九州地盤/成長、人気,,,,,,ソフトマックス(株),0.0,0.2,0.1,9.4,,4332000000.0,4332749000.0,405000000.0,405864000.0,429000000.0,429275000.0,89239000.0,175150000.0,270000000.0,270485000.0,14.97,29.39,45.31,45.39,5.41,9.81,13.53,13.55,1.99,3.73,4.79,4.79
3161,アゼアス(株),T2,卸売業,0.0,12,oroshi,AA,,,ヂュポン/防護服/着実,,,,,,アゼアス(株),4.4,63.8,52.2,4.7,,9520137000.0,9941000000.0,284476000.0,466000000.0,313436000.0,477000000.0,129075000.0,160014000.0,215465000.0,316000000.0,22.72,28.52,38.4,56.2,2.51,3.04,4.01,5.63,1.72,2.18,2.8,4.07
2929,(株)ファーマフーズ,T2,食料品,0.0,33,food,AA,,6/24,20/02-u5/ギャバ/育毛/暮らし/業績急回復/1000目標で買い/様子見,,,,,,(株)ファーマフーズ,0.0,0.0,0.0,5.5,,10532834000.0,10532834000.0,576253000.0,576253000.0,636988000.0,636988000.0,101310000.0,313661000.0,499849000.0,499849000.0,3.49,10.8,17.21,17.21,2.83,8.07,11.59,11.59,1.73,4.96,5.72,5.72
2667,(株)イメージ　ワン,JQS,卸売業,0.0,12,oroshi,AA,,,衛星画像/ヘルスケア/電子カルテ/,,,,,,(株)イメージ　ワン,0.0,0.0,0.0,-2.3,,1879596000.0,1879596000.0,-43937000.0,-43937000.0,692672000.0,692672000.0,-156375000.0,8395000.0,243106000.0,243106000.0,-32.71,1.44,36.8,36.8,,0.51,12.78,12.78,,0.38,7.09,7.09
2664,(株)カワチ薬品,T1,小売業,0.0,13,small_sell,AA,,7/26,上方修正/増収増益/売り上げ前期比３倍/地方展開/メガドラッグストアで家族効率/立地も大手通ぞい/地方移転で今後も増えそう,PBR０．７３,¥3145,,,,(株)カワチ薬品,1.7,46.0,19.1,2.1,,265788000000.0,270313000000.0,3886000000.0,5675000000.0,5517000000.0,6573000000.0,3510000000.0,3869000000.0,2016000000.0,3822000000.0,153.47,169.71,88.4,170.34,3.94,4.21,2.17,4.04,1.94,2.11,1.1,2.03
1887,日本国土開発(株),T1,建設業,0.0,14,kensetsu,AA,,7/23,割安銘柄、増益増収/インフラ周り/公共案件強み,,¥500,,,,日本国土開発(株),0.0,0.0,0.0,12.2,,119525000000.0,119525000000.0,14576000000.0,14576000000.0,14406000000.0,14406000000.0,3667000000.0,10262000000.0,10449000000.0,10449000000.0,36.58,102.36,139.99,139.99,8.98,20.61,16.33,16.33,3.08,8.51,8.09,8.09
1721,コムシスホールディングス(株),T1,建設業,1.0,14,kensetsu,AA,,6/21,ローカル５G/サーバストレージ関連/自己株取得80億,,¥3000,,,,コムシスホールディングス(株),16.4,10.5,11.1,6.9,,481783000000.0,560882000000.0,35267000000.0,38953000000.0,36071000000.0,40064000000.0,14485000000.0,20390000000.0,28018000000.0,25994000000.0,129.95,178.63,230.09,202.97,7.18,8.86,9.39,8.45,5.09,6.27,6.37,5.78
6890,(株)フェローテックホールディングス,JQS,電気機器,0.0,31,electorical_pro,AAA,,,真空シール苦戦/パワー半導体好調/上は/pana向け/海外８１,,¥691,,,,(株)フェローテックホールディングス,-8.8,-31.5,-47.1,7.4,,89478229000.0,81613000000.0,8782799000.0,6012000000.0,8060383000.0,4263000000.0,3256265000.0,2678110000.0,2845647000.0,1784000000.0,105.67,77.08,76.9,48.1,8.3,5.22,5.75,3.69,3.54,2.26,1.74,0.94
